분류,게시글ID,제목,게시글URL,미디어URL,상태,파일,오류
그놈 목소리 - 대출사기형,36659,(대포통장 모집) 저희가 고객님 통장에 돈을 넣어 서류상 고객님 채권인 것처럼 만드는 방식으로 통장에 기록을 만들어서 평점을 높이면 빠른 시일 내에 대출이 가능합니다.,https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36659&menuNo=200690&pageIndex=7,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=6cb2e4856637d1b8cb36865d3478b06b&fileSn=1&bbsId=B0000206,다운로드,원본 영상 및 음원\그놈 목소리 - 대출사기형\36659_(대포통장 모집) 저희가 고객님 통장에 돈을 넣어 서류상 고객님 채권인 것처럼 만드는 방식으로 통장에 기록을 만들어서 평점을 높이면 빠른 시일 내에 대출이 가능합니다.mp3,
그놈 목소리 - 대출사기형,36658,(사기이용계좌 명의인에게 지급정지 해제 명목으로 금전 요구) 계좌 지급정지를 해제하기 위해서는 200만원을 보내주셔야 합니다. 그렇지 않으시면 벌금 500만원 정도 납부하시고 6개월~1년 정도 기다리셔야 해요.,https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36658&menuNo=200690&pageIndex=7,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=0978a52bb656aac5c853716a7ce38005&fileSn=1&bbsId=B0000206,다운로드,원본 영상 및 음원\그놈 목소리 - 대출사기형\36658_(사기이용계좌 명의인에게 지급정지 해제 명목으로 금전 요구) 계좌 지급정지를 해제하기 위해서는 200만원을 보내주셔야 합니다. 그렇지 않으시면 벌금 500만원 정도 납부하시고 6개월~1년 정도 기다.mp3,
그놈 목소리 - 대출사기형,36657,"NH농협캐피탈인데, 사금융 이용중이시면 대환 가능하십니다. 저희 상담원들은 접수만 받고 있고, 심사과에서 금리나 한도를 봐드립니다.",https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36657&menuNo=200690&pageIndex=7,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=ec92545ee579eee306147c1581290ee1&fileSn=1&bbsId=B0000206,다운로드,"원본 영상 및 음원\그놈 목소리 - 대출사기형\36657_NH농협캐피탈인데, 사금융 이용중이시면 대환 가능하십니다. 저희 상담원들은 접수만 받고 있고, 심사과에서 금리나 한도를 봐드립니다.mp3",
그놈 목소리 - 대출사기형,36656,저희가 대출중개업자는 아니고 저희 OO금융에서 자체적으로 대출받으시는거에요. 은행권은 아니구요.,https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36656&menuNo=200690&pageIndex=7,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=683231273ac7d15b648d47e7ecc64416&fileSn=1&bbsId=B0000206,다운로드,원본 영상 및 음원\그놈 목소리 - 대출사기형\36656_저희가 대출중개업자는 아니고 저희 OO금융에서 자체적으로 대출받으시는거에요. 은행권은 아니구요.mp3,
그놈 목소리 - 대출사기형,36655,"저희가 고객님 정보를 알고 연락 드린건 아니고, 이번에 홍보 기간이라 컴퓨터 상 숫자 조합을 해서 연락드리는 겁니다.",https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36655&menuNo=200690&pageIndex=7,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=7e2d6bb359ab0e9015baa820d147d463&fileSn=1&bbsId=B0000206,다운로드,"원본 영상 및 음원\그놈 목소리 - 대출사기형\36655_저희가 고객님 정보를 알고 연락 드린건 아니고, 이번에 홍보 기간이라 컴퓨터 상 숫자 조합을 해서 연락드리는 겁니다.mp3",
그놈 목소리 - 대출사기형,36654,"경고하는데, 경찰에 신고하거나 주변 사람한테 알리면 애 배를 칼로 찌릅니다.",https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36654&menuNo=200690&pageIndex=8,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=682dbd474c91a5c39ab7b1ad3ea06ab8&fileSn=1&bbsId=B0000206,다운로드,"원본 영상 및 음원\그놈 목소리 - 대출사기형\36654_경고하는데, 경찰에 신고하거나 주변 사람한테 알리면 애 배를 칼로 찌릅니다.mp3",
그놈 목소리 - 대출사기형,36653,당장 카드 들고 은행가서 단기카드대출 받아서 600만원 정도 뽑아. 만나서 우리는 돈 받고 당신은 애 데리고 가.,https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36653&menuNo=200690&pageIndex=8,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=da43990565b58396d23a486ab7981298&fileSn=1&bbsId=B0000206,다운로드,원본 영상 및 음원\그놈 목소리 - 대출사기형\36653_당장 카드 들고 은행가서 단기카드대출 받아서 600만원 정도 뽑아. 만나서 우리는 돈 받고 당신은 애 데리고 가.mp3,
그놈 목소리 - 대출사기형,36652,"원래는 개인 계좌로 입금하시면 안되지만, 고객님은 특별한 케이스여서 담당자를 지정한 후 해당 계좌에 상환하셔야 하는 경우라 그렇습니다.",https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36652&menuNo=200690&pageIndex=8,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=a0452e4345655c806c414d42cbd7b722&fileSn=1&bbsId=B0000206,다운로드,"원본 영상 및 음원\그놈 목소리 - 대출사기형\36652_원래는 개인 계좌로 입금하시면 안되지만, 고객님은 특별한 케이스여서 담당자를 지정한 후 해당 계좌에 상환하셔야 하는 경우라 그렇습니다.mp3",
그놈 목소리 - 대출사기형,36651,가승인 한도와 금리 산출 완료되었습니다. 심사과에서 최종 승인 결정되면 고객님 거주 지역에서 현금인구유동이 가장 많은 지점으로 배정해드릴 예정입니다,https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36651&menuNo=200690&pageIndex=8,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=201b8e431778cc196db3b4d8b2cd6657&fileSn=1&bbsId=B0000206,다운로드,원본 영상 및 음원\그놈 목소리 - 대출사기형\36651_가승인 한도와 금리 산출 완료되었습니다. 심사과에서 최종 승인 결정되면 고객님 거주 지역에서 현금인구유동이 가장 많은 지점으로 배정해드릴 예정입니다.mp3,
그놈 목소리 - 대출사기형,36650,"앱 프로그램을 삭제하면 기존에 작성된 신청서가 모두 삭제돼서, 다시 작성해주셔야 할 것 같습니다. 홈페이지 링크 다시 보내드리도록 하겠습니다.",https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36650&menuNo=200690&pageIndex=8,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=e13c6dd86b7e09dc2457255607651365&fileSn=1&bbsId=B0000206,다운로드,"원본 영상 및 음원\그놈 목소리 - 대출사기형\36650_앱 프로그램을 삭제하면 기존에 작성된 신청서가 모두 삭제돼서, 다시 작성해주셔야 할 것 같습니다. 홈페이지 링크 다시 보내드리도록 하겠습니다.mp3",
그놈 목소리 - 대출사기형,36649,(4) 고객님과 담당자 간 부정대납이 있었던 것을 해결해주셔야 대출이 가능합니다.,https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36649&menuNo=200690&pageIndex=8,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=bdca4a21050ae53dccdbdb788dcac86b&fileSn=1&bbsId=B0000206,다운로드,원본 영상 및 음원\그놈 목소리 - 대출사기형\36649_(4) 고객님과 담당자 간 부정대납이 있었던 것을 해결해주셔야 대출이 가능합니다.mp3,
그놈 목소리 - 대출사기형,36648,(3) 송금 시간이 늦어져서 예약 송금 건으로 자금 송금하도록 하겠습니다,https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36648&menuNo=200690&pageIndex=8,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=a39a16c525ec334da20ac3d09c5c7640&fileSn=1&bbsId=B0000206,다운로드,원본 영상 및 음원\그놈 목소리 - 대출사기형\36648_(3) 송금 시간이 늦어져서 예약 송금 건으로 자금 송금하도록 하겠습니다.mp3,
그놈 목소리 - 대출사기형,36647,(2) 법무사 전산만 확인만 되면 자금 수령 가능하십니다,https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36647&menuNo=200690&pageIndex=8,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=d20a0add8ae9294213774227ee527ab5&fileSn=1&bbsId=B0000206,다운로드,원본 영상 및 음원\그놈 목소리 - 대출사기형\36647_(2) 법무사 전산만 확인만 되면 자금 수령 가능하십니다.mp3,
그놈 목소리 - 대출사기형,36646,(1) 고객님께 배정된 법무사님께 98만원 송금 부탁드립니다,https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36646&menuNo=200690&pageIndex=8,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=03ad48dcc9e13e78b0605b923c44651b&fileSn=1&bbsId=B0000206,다운로드,원본 영상 및 음원\그놈 목소리 - 대출사기형\36646_(1) 고객님께 배정된 법무사님께 98만원 송금 부탁드립니다.mp3,
그놈 목소리 - 대출사기형,36645,"고객님들의 신용대출 거래내역을 토대로 대출을 해드리는데, 고객님은 신용대출이 없어 상환능력평가 미달로 부결처리되었습니다",https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36645&menuNo=200690&pageIndex=8,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=20912b7b4dabe6d34ce6c1b2c934aad7&fileSn=1&bbsId=B0000206,다운로드,"원본 영상 및 음원\그놈 목소리 - 대출사기형\36645_고객님들의 신용대출 거래내역을 토대로 대출을 해드리는데, 고객님은 신용대출이 없어 상환능력평가 미달로 부결처리되었습니다.mp3",
그놈 목소리 - 대출사기형,36644,금일 저희 음성안내메세지를 들으시고 마이너스 통장 문의주신 분 맞으신가요?,https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36644&menuNo=200690&pageIndex=9,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=892d81c50a0cbecd63382d41eeae2bb1&fileSn=1&bbsId=B0000206,다운로드,원본 영상 및 음원\그놈 목소리 - 대출사기형\36644_금일 저희 음성안내메세지를 들으시고 마이너스 통장 문의주신 분 맞으신가요_.mp3,
그놈 목소리 - 대출사기형,36641,(피해자가 의심하자) 고객님께서 OO캐시에 대출금 상환하실 때 저희가 중도상환수수료 같은거 요구하던가요? 저희 도움으로 정상적으로 상환하셨죠? 사기업체면 이렇게 안합니다,https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36641&menuNo=200690&pageIndex=9,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=8e585e32498884d00392cb419c39db6a&fileSn=1&bbsId=B0000206,다운로드,원본 영상 및 음원\그놈 목소리 - 대출사기형\36641_(피해자가 의심하자) 고객님께서 OO캐시에 대출금 상환하실 때 저희가 중도상환수수료 같은거 요구하던가요_ 저희 도움으로 정상적으로 상환하셨죠_ 사기업체면 이렇게 안합니다.mp3,
그놈 목소리 - 대출사기형,36640,이 번호는 OO캐피탈 심사부 내선 전화번호입니다,https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36640&menuNo=200690&pageIndex=9,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=74a99787a34b84b6dce19810b2d0a150&fileSn=1&bbsId=B0000206,다운로드,원본 영상 및 음원\그놈 목소리 - 대출사기형\36640_이 번호는 OO캐피탈 심사부 내선 전화번호입니다.mp3,
그놈 목소리 - 대출사기형,36639,모든 계약 녹취가 완료되었습니다. 한국자산관리공사 캠코심사팀 OOO 과장이었습니다,https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36639&menuNo=200690&pageIndex=9,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=4cda383ae1db19932c9b85831e3be082&fileSn=1&bbsId=B0000206,다운로드,원본 영상 및 음원\그놈 목소리 - 대출사기형\36639_모든 계약 녹취가 완료되었습니다. 한국자산관리공사 캠코심사팀 OOO 과장이었습니다.mp3,
그놈 목소리 - 대출사기형,36638,[대포통장 모집] 카지노 업계는 계좌이체를 했을 경우에 거래내역이 발생하면 안되기 때문에 현금전달을 원칙으로 합니다. 일을 하게 되면 계좌번호와 비밀번호를 알려주세요,https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36638&menuNo=200690&pageIndex=9,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=17b9552c769abc9ca3de4c66d35394d8&fileSn=1&bbsId=B0000206,다운로드,원본 영상 및 음원\그놈 목소리 - 대출사기형\36638_[대포통장 모집] 카지노 업계는 계좌이체를 했을 경우에 거래내역이 발생하면 안되기 때문에 현금전달을 원칙으로 합니다. 일을 하게 되면 계좌번호와 비밀번호를 알려주세요.mp3,
그놈 목소리 - 대출사기형,36637,고객님 최근에 OO저축은행에서 대출받으신 내역을 확인하고 연락드렸어요. 저희 회사에서 정부지원자금으로 마련된 저금리 대출상품이 있는데 사용해보시라고 전화드렸어요,https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36637&menuNo=200690&pageIndex=9,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=2a11be8d6e2766e910e324ad860eee0d&fileSn=1&bbsId=B0000206,다운로드,원본 영상 및 음원\그놈 목소리 - 대출사기형\36637_고객님 최근에 OO저축은행에서 대출받으신 내역을 확인하고 연락드렸어요. 저희 회사에서 정부지원자금으로 마련된 저금리 대출상품이 있는데 사용해보시라고 전화드렸어요.mp3,
그놈 목소리 - 대출사기형,36636,"고객님은 상환능력평가 미달로 아쉽게 부결처리되셨습니다. 그런데 제가 다음달에 아주 중요한 진급심사가 있는데, 편법이지만 고객님은 예외 심사 건으로 진행하려 합니다",https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36636&menuNo=200690&pageIndex=9,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=d9a50d0b2391a28569423a8d202c80ba&fileSn=1&bbsId=B0000206,다운로드,"원본 영상 및 음원\그놈 목소리 - 대출사기형\36636_고객님은 상환능력평가 미달로 아쉽게 부결처리되셨습니다. 그런데 제가 다음달에 아주 중요한 진급심사가 있는데, 편법이지만 고객님은 예외 심사 건으로 진행하려 합니다.mp3",
그놈 목소리 - 대출사기형,36635,은행 전산부 회계담당 계좌번호로 납부처리하시면 곧바로 납부 상환 증명서를 발급해드립니다. 제가 고객님 도와드리려고 외삼촌이라고 지인 설정까지 해서 대출 심사 진행한 겁니다,https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36635&menuNo=200690&pageIndex=9,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=a4467c246e71344be3890baeb9eebb29&fileSn=1&bbsId=B0000206,다운로드,원본 영상 및 음원\그놈 목소리 - 대출사기형\36635_은행 전산부 회계담당 계좌번호로 납부처리하시면 곧바로 납부 상환 증명서를 발급해드립니다. 제가 고객님 도와드리려고 외삼촌이라고 지인 설정까지 해서 대출 심사 진행한 겁니다.mp3,
그놈 목소리 - 대출사기형,36633,이 계좌는 금융감독원에 신청해서 고객님꼐 발급된 에스크로 계좌입니다,https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36633&menuNo=200690&pageIndex=9,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=089a195372a70b5a4aec37cb120be8c7&fileSn=1&bbsId=B0000206,다운로드,원본 영상 및 음원\그놈 목소리 - 대출사기형\36633_이 계좌는 금융감독원에 신청해서 고객님꼐 발급된 에스크로 계좌입니다.mp3,
그놈 목소리 - 대출사기형,36632,[대포통장 모집] 1일 출금한도 600만원으로 설정한 부분에 대해 저희가 내부절차금액을 통해 입금을 했다 출금을 하는 방식으로 확인하는 것입니다.,https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36632&menuNo=200690&pageIndex=9,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=1ce463102a8165b5c70a4cc375b743bd&fileSn=1&bbsId=B0000206,다운로드,원본 영상 및 음원\그놈 목소리 - 대출사기형\36632_[대포통장 모집] 1일 출금한도 600만원으로 설정한 부분에 대해 저희가 내부절차금액을 통해 입금을 했다 출금을 하는 방식으로 확인하는 것입니다.mp3,
그놈 목소리 - 대출사기형,36631,사람 없는데서 전화받아. 울거나 하면 돈 필요 없이 애 죽인다,https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36631&menuNo=200690&pageIndex=10,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=693e60e7e0809be435ea4d11851a903b&fileSn=1&bbsId=B0000206,다운로드,원본 영상 및 음원\그놈 목소리 - 대출사기형\36631_사람 없는데서 전화받아. 울거나 하면 돈 필요 없이 애 죽인다.mp3,
그놈 목소리 - 대출사기형,36630,신용평점을 높이려면 기존 대출을 상환하셔야 합니다,https://www.fss.or.kr/fss/bbs/B0000206/view.do?nttId=36630&menuNo=200690&pageIndex=10,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200690&atchFileId=4017155d7663d74859888de1ba9b0386&fileSn=1&bbsId=B0000206,다운로드,원본 영상 및 음원\그놈 목소리 - 대출사기형\36630_신용평점을 높이려면 기존 대출을 상환하셔야 합니다.mp3,
