case_id,window_start,window_end,future_end,progress_pct,phase,recent_impersonation_count,recent_impersonation_diversity,recent_strategy_count,recent_strategy_diversity,recent_action_count,recent_continue_question_count,recent_alert_question_count,recent_offender_turn_share,current_risky_action_count,future_risky_action_count,future_risk,has_impersonation,has_continue_question,has_alert_question,has_authority,has_urgency,has_fear,has_legitimacy,has_money_request,has_info_extraction,signal_count
vp_36351_case_001,11,20,30,55.88235294117647,중반,1,1,4,3,0,3,0,0.6,0,0,0,1,1,0,1,0,1,0,1,0,5
vp_36351_case_001,16,25,35,70.58823529411765,후반,0,0,2,2,0,1,0,0.4,0,0,0,0,1,0,0,1,0,0,1,0,3
vp_36351_case_001,21,30,35,85.29411764705883,후반,0,0,4,4,1,0,0,0.6,0,0,0,0,0,0,1,1,0,0,1,1,4
vp_36351_case_002,1,10,18,52.94117647058824,중반,2,2,4,2,0,1,0,0.5,0,0,0,1,1,0,1,1,0,0,0,0,4
vp_36351_case_002,6,15,18,82.35294117647058,후반,1,1,3,2,0,1,0,0.5,0,0,0,1,1,0,1,1,0,0,0,0,4
vp_36352_case_001,1,10,20,20.930232558139537,초반,0,0,3,3,0,0,0,0.7,0,0,0,0,0,0,0,1,1,1,0,0,3
vp_36352_case_001,6,15,25,32.55813953488372,초반,2,2,3,3,0,0,0,0.8,0,0,0,1,0,0,1,1,0,1,0,0,4
vp_36352_case_001,11,20,30,44.18604651162791,중반,2,2,2,2,0,0,0,0.8,0,0,0,1,0,0,1,1,0,0,0,0,3
vp_36352_case_001,16,25,35,55.81395348837209,중반,1,1,1,1,0,0,0,0.7,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36352_case_001,21,30,40,67.44186046511628,후반,1,1,2,2,0,0,0,0.5,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_36352_case_001,26,35,44,79.06976744186046,후반,2,1,4,2,0,0,0,0.5,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_36352_case_001,31,40,44,90.69767441860465,후반,3,1,4,1,0,0,0,0.7,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36352_case_003,1,10,20,22.5,초반,1,1,1,1,0,0,0,0.5,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36352_case_003,6,15,25,35.0,중반,2,1,2,1,0,0,0,0.6,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36352_case_003,11,20,30,47.5,중반,2,1,2,1,0,0,0,0.6,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36352_case_003,16,25,35,60.0,중반,1,1,1,1,0,0,0,0.5,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36352_case_003,21,30,40,72.5,후반,0,0,1,1,0,0,0,0.6,0,0,0,0,0,0,1,0,0,0,0,0,1
vp_36352_case_003,26,35,41,85.0,후반,0,0,1,1,0,3,0,0.4,0,0,0,0,1,0,1,0,0,0,0,0,2
vp_36352_case_003,31,40,41,97.5,후반,0,0,0,0,0,3,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36353_case_001,1,10,20,13.846153846153847,초반,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36353_case_001,6,15,25,21.53846153846154,초반,2,2,2,2,0,0,0,0.7,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_36353_case_001,11,20,30,29.230769230769234,초반,3,3,2,2,0,0,0,0.5,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_36353_case_001,16,25,35,36.92307692307693,중반,2,2,3,3,0,1,0,0.5,0,0,0,1,1,0,1,0,1,0,1,0,5
vp_36353_case_001,21,30,40,44.61538461538462,중반,1,1,3,3,0,1,0,0.6,0,0,0,1,1,0,1,0,1,0,1,0,5
vp_36353_case_001,26,35,45,52.307692307692314,중반,0,0,1,1,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,1
vp_36353_case_001,31,40,50,60.0,중반,0,0,1,1,0,0,0,0.4,0,0,0,0,0,0,1,0,0,0,0,0,1
vp_36353_case_001,36,45,55,67.6923076923077,후반,0,0,0,0,0,1,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36353_case_001,41,50,60,75.38461538461539,후반,0,0,1,1,0,1,0,0.6,0,0,0,0,1,0,0,1,0,0,0,0,2
vp_36353_case_001,46,55,65,83.07692307692308,후반,0,0,2,2,0,0,0,0.6,0,0,0,0,0,0,0,1,0,0,1,0,2
vp_36353_case_001,51,60,66,90.76923076923077,후반,0,0,3,3,1,0,0,0.6,0,0,0,0,0,0,1,0,0,0,1,1,3
vp_36353_case_001,56,65,66,98.46153846153847,후반,0,0,2,2,1,0,0,0.6,0,0,0,0,0,0,1,0,0,0,0,1,2
vp_36353_case_002,1,10,20,5.232558139534884,초반,0,0,2,2,0,1,0,0.4,0,0,0,0,1,0,0,1,0,0,1,0,3
vp_36353_case_002,6,15,25,8.13953488372093,초반,0,0,2,2,0,0,1,0.4,0,0,0,0,0,1,0,1,0,0,1,0,3
vp_36353_case_002,11,20,30,11.046511627906977,초반,0,0,1,1,0,0,1,0.6,0,0,0,0,0,1,0,0,1,0,0,0,2
vp_36353_case_002,16,25,35,13.953488372093023,초반,0,0,2,2,0,0,0,0.7,0,0,0,0,0,0,0,1,1,0,0,0,2
vp_36353_case_002,21,30,40,16.86046511627907,초반,1,1,2,2,0,0,0,0.7,0,0,0,1,0,0,1,1,0,0,0,0,3
vp_36353_case_002,26,35,45,19.767441860465116,초반,1,1,2,2,0,0,0,0.6,0,0,0,1,0,0,1,1,0,0,0,0,3
vp_36353_case_002,31,40,50,22.674418604651162,초반,0,0,1,1,0,1,0,0.5,0,0,0,0,1,0,0,1,0,0,0,0,2
vp_36353_case_002,36,45,55,25.581395348837212,초반,0,0,0,0,0,2,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36353_case_002,41,50,60,28.488372093023255,초반,0,0,0,0,0,1,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36353_case_002,46,55,65,31.3953488372093,초반,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36353_case_002,51,60,70,34.30232558139535,중반,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36353_case_002,56,65,75,37.2093023255814,중반,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36353_case_002,61,70,80,40.116279069767444,중반,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36353_case_002,66,75,85,43.02325581395349,중반,0,0,1,1,0,0,0,0.6,0,0,0,0,0,0,0,0,1,0,0,0,1
vp_36353_case_002,71,80,90,45.93023255813954,중반,0,0,2,2,0,0,0,0.6,0,0,0,0,0,0,0,0,1,1,0,0,2
vp_36353_case_002,76,85,95,48.837209302325576,중반,0,0,1,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,1
vp_36353_case_002,81,90,100,51.74418604651163,중반,0,0,1,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,1,0,0,1
vp_36353_case_002,86,95,105,54.65116279069767,중반,2,2,2,2,0,0,0,0.7,0,0,0,1,0,0,1,0,0,1,0,0,3
vp_36353_case_002,91,100,110,57.55813953488372,중반,2,2,2,2,0,0,0,0.8,0,0,0,1,0,0,1,1,0,0,0,0,3
vp_36353_case_002,96,105,115,60.46511627906976,중반,1,1,2,2,0,0,0,0.8,0,0,0,1,0,0,1,1,0,0,0,0,3
vp_36353_case_002,101,110,120,63.372093023255815,중반,1,1,2,2,0,0,0,0.6,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_36353_case_002,106,115,125,66.27906976744185,중반,0,0,3,3,0,0,0,0.6,0,0,0,0,0,0,1,0,1,0,0,1,3
vp_36353_case_002,111,120,130,69.18604651162791,후반,0,0,2,2,0,1,0,0.5,0,0,0,0,1,0,1,0,0,0,0,1,3
vp_36353_case_002,116,125,135,72.09302325581395,후반,0,0,0,0,0,1,0,0.6,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36353_case_002,121,130,140,75.0,후반,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36353_case_002,126,135,145,77.90697674418605,후반,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36353_case_002,131,140,150,80.81395348837209,후반,1,1,1,1,0,0,0,0.7,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36353_case_002,136,145,155,83.72093023255815,후반,1,1,2,1,0,1,0,0.5,0,0,0,1,1,0,1,0,0,0,0,0,3
vp_36353_case_002,141,150,160,86.62790697674419,후반,2,1,4,1,0,1,0,0.4,0,0,0,1,1,0,1,0,0,0,0,0,3
vp_36353_case_002,146,155,165,89.53488372093024,후반,2,1,3,1,0,0,0,0.5,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36353_case_002,151,160,170,92.44186046511628,후반,0,0,2,1,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,1
vp_36353_case_002,156,165,173,95.34883720930233,후반,0,0,3,1,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,1
vp_36353_case_002,161,170,173,98.25581395348837,후반,0,0,1,1,0,0,0,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1
vp_36354_case_001,1,10,20,25.71428571428571,초반,1,1,1,1,0,1,2,0.6,0,0,0,1,1,1,1,0,0,0,0,0,4
vp_36354_case_001,6,15,25,40.0,중반,1,1,1,1,0,0,2,0.5,0,1,1,1,0,1,1,0,0,0,0,0,3
vp_36354_case_001,11,20,30,54.285714285714285,중반,1,1,5,4,0,1,0,0.7,0,1,1,1,1,0,1,1,1,0,1,0,6
vp_36354_case_001,16,25,35,68.57142857142857,후반,1,1,9,4,1,1,1,0.7,1,0,0,1,1,1,1,1,1,0,1,0,7
vp_36354_case_001,21,30,36,82.85714285714286,후반,0,0,7,3,1,1,2,0.6,1,0,0,0,1,1,0,1,1,0,1,0,5
vp_36354_case_001,26,35,36,97.14285714285714,후반,0,0,4,3,0,2,1,0.5,0,0,0,0,1,1,0,1,1,0,1,0,5
vp_36355_case_001,1,10,20,10.843373493975903,초반,4,3,6,2,0,0,0,0.9,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_36355_case_001,6,15,25,16.867469879518072,초반,2,1,4,2,0,0,0,0.8,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_36355_case_001,11,20,30,22.89156626506024,초반,1,1,7,3,0,0,0,0.9,0,0,0,1,0,0,1,1,1,0,0,0,4
vp_36355_case_001,16,25,35,28.915662650602407,초반,2,1,8,3,0,0,1,0.9,0,0,0,1,0,1,1,1,1,0,0,0,5
vp_36355_case_001,21,30,40,34.93975903614458,중반,2,1,5,3,0,0,1,0.8,0,0,0,1,0,1,1,1,1,0,0,0,5
vp_36355_case_001,26,35,45,40.963855421686745,중반,0,0,1,1,0,0,0,0.9,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36355_case_001,31,40,50,46.98795180722892,중반,0,0,0,0,0,1,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36355_case_001,36,45,55,53.01204819277109,중반,0,0,5,3,0,1,0,0.7,0,0,0,0,1,0,0,1,1,0,1,0,4
vp_36355_case_001,41,50,60,59.036144578313255,중반,0,0,6,3,0,0,0,0.7,0,0,0,0,0,0,0,1,1,0,1,0,3
vp_36355_case_001,46,55,65,65.06024096385542,중반,4,4,7,3,0,0,0,0.8,0,0,0,1,0,0,1,1,1,0,0,0,4
vp_36355_case_001,51,60,70,71.08433734939759,후반,5,4,9,4,0,0,0,0.9,0,0,0,1,0,0,1,1,1,0,0,0,4
vp_36355_case_001,56,65,75,77.10843373493977,후반,1,1,5,3,0,1,0,0.8,0,0,0,1,1,0,1,1,0,0,0,0,4
vp_36355_case_001,61,70,80,83.13253012048193,후반,0,0,2,2,0,2,0,0.6,0,0,0,0,1,0,1,0,0,0,0,0,2
vp_36355_case_001,66,75,84,89.1566265060241,후반,0,0,0,0,0,1,0,0.4,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36355_case_001,71,80,84,95.18072289156626,후반,0,0,1,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36356_case_001,1,14,25,30.0,초반,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
vp_36356_case_001,8,20,30,46.666666666666664,중반,1,1,2,2,1,0,0,1.0,0,0,0,1,0,0,1,0,0,0,1,0,3
vp_36356_case_001,15,25,37,63.33333333333333,중반,1,1,1,1,1,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36356_case_001,21,30,38,80.0,후반,0,0,2,2,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,2
vp_36356_case_001,26,37,38,96.66666666666667,후반,1,1,5,4,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,1,0,5
vp_36357_case_001,1,10,20,11.11111111111111,초반,2,2,3,3,0,1,0,0.6,0,0,0,1,1,0,1,1,0,0,0,1,5
vp_36357_case_001,6,15,25,17.28395061728395,초반,3,3,3,3,0,0,0,0.7,0,0,0,1,0,0,1,0,1,0,0,1,4
vp_36357_case_001,11,20,30,23.456790123456788,초반,4,3,3,2,0,0,0,0.5,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_36357_case_001,16,25,35,29.629629629629626,초반,1,1,1,1,0,1,0,0.4,0,0,0,1,1,0,1,0,0,0,0,0,3
vp_36357_case_001,21,30,40,35.80246913580247,중반,0,0,1,1,0,2,0,0.5,0,0,0,0,1,0,1,0,0,0,0,0,2
vp_36357_case_001,26,35,45,41.9753086419753,중반,0,0,1,1,0,2,0,0.6,0,0,0,0,1,0,1,0,0,0,0,0,2
vp_36357_case_001,31,40,50,48.148148148148145,중반,0,0,2,2,1,1,0,0.6,0,0,0,0,1,0,1,0,0,0,0,1,3
vp_36357_case_001,36,45,55,54.32098765432099,중반,0,0,3,2,1,1,0,0.5,0,0,0,0,1,0,1,0,0,0,0,1,3
vp_36357_case_001,41,50,60,60.49382716049383,중반,0,0,1,1,0,1,0,0.7,0,0,0,0,1,0,1,0,0,0,0,0,2
vp_36357_case_001,46,55,65,66.66666666666666,후반,0,0,2,2,0,1,0,0.9,0,0,0,0,1,0,0,1,0,0,1,0,3
vp_36357_case_001,51,60,70,72.8395061728395,후반,0,0,2,2,0,2,0,0.7,0,0,0,0,1,0,0,1,0,0,1,0,3
vp_36357_case_001,56,65,75,79.01234567901234,후반,0,0,1,1,0,1,0,0.7,0,0,0,0,1,0,0,1,0,0,0,0,2
vp_36357_case_001,61,70,80,85.18518518518519,후반,1,1,3,3,0,0,0,0.8,0,0,0,1,0,0,1,1,1,0,0,0,4
vp_36357_case_001,66,75,82,91.35802469135803,후반,1,1,3,3,0,2,0,0.6,0,0,0,1,1,0,1,1,1,0,0,0,5
vp_36357_case_001,71,80,82,97.53086419753086,후반,0,0,1,1,0,3,0,0.4,0,0,0,0,1,0,0,1,0,0,0,0,2
vp_36358_case_001,1,10,11,90.0,후반,3,3,4,3,0,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,1,4
vp_36359_case_001,1,10,20,45.0,중반,1,1,0,0,0,0,0,0.8,0,0,0,1,0,0,0,0,0,0,0,0,1
vp_36359_case_001,6,15,21,70.0,후반,2,2,4,2,0,1,0,0.8,0,0,0,1,1,0,1,0,1,0,0,0,4
vp_36359_case_001,11,20,21,95.0,후반,2,2,4,2,0,1,2,0.6,0,0,0,1,1,1,1,0,1,0,0,0,5
vp_36360_case_001,1,10,17,56.25,중반,2,2,3,3,0,0,0,0.5,0,0,0,1,0,0,1,0,1,0,0,1,4
vp_36360_case_001,6,15,17,87.5,후반,4,3,4,2,0,0,0,0.6,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_36361_case_001,1,10,14,69.23076923076923,후반,1,1,4,3,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,0,0,4
vp_36362_case_002,1,10,20,18.0,초반,3,2,7,4,0,0,0,1.0,0,0,0,1,0,0,0,1,1,0,1,1,5
vp_36362_case_002,6,15,26,28.000000000000004,초반,2,2,11,3,0,0,0,1.0,0,0,0,1,0,0,0,1,1,0,1,0,4
vp_36362_case_002,11,20,35,38.0,중반,0,0,9,3,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,0,3
vp_36362_case_002,16,26,43,48.0,중반,1,1,6,3,0,0,0,1.0,0,0,0,1,0,0,1,0,0,1,0,1,4
vp_36362_case_002,21,35,50,57.99999999999999,중반,1,1,3,2,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,1,3
vp_36362_case_002,28,43,60,68.0,후반,0,0,2,2,0,0,0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,2
vp_36362_case_002,36,50,65,78.0,후반,0,0,2,2,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2
vp_36362_case_002,44,60,66,88.0,후반,0,0,4,3,0,0,0,1.0,0,0,0,0,0,0,0,1,1,1,0,0,3
vp_36362_case_002,51,65,66,98.0,후반,0,0,4,2,0,0,0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,2
vp_36362_case_004,1,10,20,12.857142857142856,초반,0,0,6,3,0,1,0,0.7,0,2,1,0,1,0,0,1,1,0,0,1,4
vp_36362_case_004,6,15,25,20.0,초반,1,1,12,6,1,0,0,0.9,1,1,1,1,0,0,1,1,1,0,1,1,6
vp_36362_case_004,11,20,30,27.142857142857142,초반,1,1,6,5,2,1,0,0.8,2,0,0,1,1,0,1,0,1,0,1,1,6
vp_36362_case_004,16,25,35,34.285714285714285,중반,0,0,0,0,1,2,0,0.8,1,0,0,0,1,0,0,0,0,0,0,0,1
vp_36362_case_004,21,30,40,41.42857142857143,중반,0,0,1,1,0,1,0,0.9,0,0,0,0,1,0,0,1,0,0,0,0,2
vp_36362_case_004,26,35,45,48.57142857142857,중반,0,0,4,3,0,0,0,0.9,0,0,0,0,0,0,0,1,1,0,0,1,3
vp_36362_case_004,31,40,50,55.714285714285715,중반,0,0,10,5,0,0,0,0.9,0,0,0,0,0,0,1,1,1,0,1,1,5
vp_36362_case_004,36,45,55,62.857142857142854,중반,2,2,13,4,1,0,0,1.0,0,0,0,1,0,0,1,1,1,0,1,0,5
vp_36362_case_004,41,50,60,70.0,후반,2,2,6,2,1,0,0,0.9,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_36362_case_004,46,55,65,77.14285714285715,후반,0,0,4,3,0,0,0,0.8,0,0,0,0,0,0,1,1,1,0,0,0,3
vp_36362_case_004,51,60,70,84.28571428571429,후반,0,0,5,3,0,0,0,0.8,0,0,0,0,0,0,1,1,1,0,0,0,3
vp_36362_case_004,56,65,71,91.42857142857143,후반,0,0,2,2,0,3,0,0.6,0,0,0,0,1,0,1,0,0,1,0,0,3
vp_36362_case_004,61,70,71,98.57142857142858,후반,0,0,1,1,0,3,1,0.5,0,0,0,0,1,1,0,0,0,1,0,0,3
vp_36363_case_001,1,10,20,7.6923076923076925,초반,4,2,4,1,0,2,1,0.6,0,0,0,1,1,1,1,0,0,0,0,0,4
vp_36363_case_001,6,15,25,11.965811965811966,초반,4,2,5,2,0,2,1,0.7,0,0,0,1,1,1,1,1,0,0,0,0,5
vp_36363_case_001,11,20,30,16.23931623931624,초반,1,1,2,2,0,2,1,0.7,0,0,0,1,1,1,1,1,0,0,0,0,5
vp_36363_case_001,16,25,35,20.51282051282051,초반,0,0,0,0,0,1,1,0.6,0,0,0,0,1,1,0,0,0,0,0,0,2
vp_36363_case_001,21,30,40,24.786324786324787,초반,2,2,1,1,0,0,1,0.6,0,0,0,1,0,1,0,0,1,0,0,0,3
vp_36363_case_001,26,35,45,29.059829059829063,초반,2,2,1,1,0,1,0,0.7,0,0,0,1,1,0,0,0,1,0,0,0,3
vp_36363_case_001,31,40,50,33.33333333333333,중반,0,0,2,2,0,2,1,0.6,0,0,0,0,1,1,0,1,1,0,0,0,4
vp_36363_case_001,36,45,55,37.60683760683761,중반,1,1,3,3,0,2,2,0.6,0,0,0,1,1,1,1,1,1,0,0,0,6
vp_36363_case_001,41,50,60,41.88034188034188,중반,1,1,2,2,0,3,1,0.5,0,0,0,1,1,1,1,1,0,0,0,0,5
vp_36363_case_001,46,55,65,46.15384615384615,중반,0,0,1,1,0,4,0,0.4,0,0,0,0,1,0,0,1,0,0,0,0,2
vp_36363_case_001,51,60,70,50.427350427350426,중반,0,0,0,0,0,3,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36363_case_001,56,65,75,54.700854700854705,중반,0,0,0,0,0,2,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36363_case_001,61,70,80,58.97435897435898,중반,0,0,1,1,0,1,0,0.5,0,0,0,0,1,0,1,0,0,0,0,0,2
vp_36363_case_001,66,75,85,63.24786324786324,중반,0,0,1,1,0,0,1,0.5,0,0,0,0,0,1,1,0,0,0,0,0,2
vp_36363_case_001,71,80,90,67.52136752136752,후반,0,0,0,0,0,0,3,0.3,0,0,0,0,0,1,0,0,0,0,0,0,1
vp_36363_case_001,76,85,95,71.7948717948718,후반,1,1,2,1,0,0,4,0.4,0,0,0,1,0,1,1,0,0,0,0,0,3
vp_36363_case_001,81,90,100,76.06837606837607,후반,1,1,3,1,0,0,3,0.7,0,0,0,1,0,1,1,0,0,0,0,0,3
vp_36363_case_001,86,95,105,80.34188034188034,후반,0,0,1,1,0,0,1,0.7,0,0,0,0,0,1,1,0,0,0,0,0,2
vp_36363_case_001,91,100,110,84.61538461538461,후반,0,0,0,0,0,1,1,0.5,0,0,0,0,1,1,0,0,0,0,0,0,2
vp_36363_case_001,96,105,115,88.88888888888889,후반,0,0,0,0,0,1,1,0.3,0,0,0,0,1,1,0,0,0,0,0,0,2
vp_36363_case_001,101,110,118,93.16239316239316,후반,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36363_case_001,106,115,118,97.43589743589743,후반,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36364_case_001,1,10,20,14.0625,초반,3,2,5,2,1,0,2,0.7,1,0,0,1,0,1,1,0,0,0,0,1,4
vp_36364_case_001,6,15,25,21.875,초반,2,2,4,2,0,0,3,0.5,0,0,0,1,0,1,1,0,1,0,0,0,4
vp_36364_case_001,11,20,30,29.6875,초반,2,2,6,2,0,0,3,0.6,0,0,0,1,0,1,1,0,1,0,0,0,4
vp_36364_case_001,16,25,35,37.5,중반,3,2,6,2,0,0,2,0.7,0,0,0,1,0,1,1,0,1,0,0,0,4
vp_36364_case_001,21,30,40,45.3125,중반,1,1,3,2,0,1,1,0.5,0,0,0,1,1,1,1,0,1,0,0,0,5
vp_36364_case_001,26,35,45,53.125,중반,0,0,1,1,0,1,0,0.4,0,0,0,0,1,0,1,0,0,0,0,0,2
vp_36364_case_001,31,40,50,60.9375,중반,0,0,0,0,0,1,0,0.4,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36364_case_001,36,45,55,68.75,후반,1,1,0,0,0,1,0,0.5,0,0,0,1,1,0,0,0,0,0,0,0,2
vp_36364_case_001,41,50,60,76.5625,후반,1,1,1,1,0,0,0,0.6,0,0,0,1,0,0,0,1,0,0,0,0,2
vp_36364_case_001,46,55,65,84.375,후반,0,0,3,2,0,0,0,0.4,0,0,0,0,0,0,0,1,1,0,0,0,2
vp_36364_case_001,51,60,65,92.1875,후반,0,0,3,2,0,0,0,0.3,0,0,0,0,0,0,0,1,1,0,0,0,2
vp_36365_case_001,1,10,20,11.11111111111111,초반,0,0,2,2,0,2,0,0.5,0,0,0,0,1,0,0,1,1,0,0,0,3
vp_36365_case_001,6,15,25,17.28395061728395,초반,2,2,6,3,0,1,0,0.9,0,0,0,1,1,0,1,1,1,0,0,0,5
vp_36365_case_001,11,20,30,23.456790123456788,초반,3,2,7,4,0,0,0,1.0,0,0,0,1,0,0,1,1,1,1,0,0,5
vp_36365_case_001,16,25,35,29.629629629629626,초반,1,1,6,3,0,0,0,0.9,0,0,0,1,0,0,1,1,0,1,0,0,4
vp_36365_case_001,21,30,40,35.80246913580247,중반,0,0,3,3,0,1,0,0.8,0,0,0,0,1,0,1,1,0,1,0,0,4
vp_36365_case_001,26,35,45,41.9753086419753,중반,0,0,1,1,0,2,0,0.8,0,0,0,0,1,0,0,1,0,0,0,0,2
vp_36365_case_001,31,40,50,48.148148148148145,중반,0,0,1,1,0,1,0,0.7,0,0,0,0,1,0,0,1,0,0,0,0,2
vp_36365_case_001,36,45,55,54.32098765432099,중반,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36365_case_001,41,50,60,60.49382716049383,중반,0,0,2,2,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2
vp_36365_case_001,46,55,65,66.66666666666666,후반,0,0,3,2,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2
vp_36365_case_001,51,60,70,72.8395061728395,후반,0,0,5,4,0,0,0,1.0,0,0,0,0,0,0,0,1,1,1,1,0,4
vp_36365_case_001,56,65,75,79.01234567901234,후반,0,0,5,4,0,0,0,1.0,0,0,0,0,0,0,0,1,1,1,1,0,4
vp_36365_case_001,61,70,80,85.18518518518519,후반,0,0,4,3,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,1,0,3
vp_36365_case_001,66,75,82,91.35802469135803,후반,0,0,7,2,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2
vp_36365_case_001,71,80,82,97.53086419753086,후반,0,0,7,2,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2
vp_36365_case_002,1,10,20,36.0,중반,1,1,5,3,0,0,0,0.8,0,1,1,1,0,0,1,1,1,0,0,0,4
vp_36365_case_002,6,15,25,56.00000000000001,중반,0,0,3,3,0,0,0,0.9,0,1,1,0,0,0,1,1,1,0,0,0,3
vp_36365_case_002,11,20,26,76.0,후반,0,0,3,3,1,0,0,0.9,1,0,0,0,0,0,1,1,0,0,1,0,3
vp_36365_case_002,16,25,26,96.0,후반,0,0,1,1,2,0,0,0.7,1,0,0,0,0,0,0,0,0,0,1,0,1
vp_36367_case_002,1,10,20,45.0,중반,3,2,9,3,3,1,0,0.8,2,1,1,1,1,0,1,0,0,0,0,1,4
vp_36367_case_002,6,15,21,70.0,후반,2,2,12,5,3,1,0,0.8,2,0,0,1,1,0,1,1,0,0,1,1,6
vp_36367_case_002,11,20,21,95.0,후반,3,2,9,5,1,2,0,0.6,1,0,0,1,1,0,1,1,0,0,1,1,6
vp_36367_case_004,2,19,32,7.758620689655173,초반,3,3,3,2,2,0,0,1.0,2,0,0,1,0,0,1,1,0,0,0,0,3
vp_36367_case_004,13,26,38,12.068965517241379,초반,5,4,6,2,1,0,0,1.0,1,0,0,1,0,0,1,1,0,0,0,0,3
vp_36367_case_004,20,32,43,16.379310344827587,초반,3,3,4,3,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,0,0,4
vp_36367_case_004,27,38,48,20.689655172413794,초반,0,0,7,4,0,0,0,1.0,0,0,0,0,0,0,1,1,1,0,1,0,4
vp_36367_case_004,34,43,53,25.0,초반,4,3,10,3,0,0,0,1.0,0,0,0,1,0,0,1,1,0,0,1,0,4
vp_36367_case_004,39,48,59,29.310344827586203,초반,4,3,7,4,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,1,0,5
vp_36367_case_004,44,53,64,33.62068965517241,중반,2,2,8,4,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,0,0,4
